customer_id,cohort_month,tier,acquisition_channel,signup_date
1801,2023-10-01,Enterprise,Organic,2023-10-14
1802,2023-05-01,Basic,Paid,2023-05-25
1803,2023-04-01,Pro,Paid,2023-04-18
1804,2024-06-01,Pro,Paid,2024-06-28
1805,2023-06-01,Pro,Paid,2023-06-16
1806,2024-01-01,Pro,Paid,2024-01-10
1807,2023-11-01,Basic,Paid,2023-11-05
1808,2023-12-01,Basic,Referral,2023-12-01
1809,2023-11-01,Basic,Paid,2023-11-12
1810,2024-02-01,Basic,Paid,2024-02-08
1811,2023-08-01,Pro,Paid,2023-08-23
1812,2023-03-01,Enterprise,Organic,2023-03-06
1813,2023-01-01,Pro,Organic,2023-01-22
1814,2024-02-01,Pro,Social,2024-02-09
1815,2023-01-01,Pro,Paid,2023-01-11
1816,2024-01-01,Pro,Paid,2024-01-04
1817,2024-04-01,Basic,Paid,2024-04-11
1818,2024-04-01,Pro,Referral,2024-04-11
1819,2023-06-01,Pro,Paid,2023-06-14
1820,2023-07-01,Basic,Referral,2023-07-26
1821,2023-03-01,Pro,Paid,2023-03-10
1822,2023-09-01,Basic,Social,2023-09-13
1823,2023-08-01,Pro,Social,2023-08-23
1824,2023-04-01,Pro,Organic,2023-04-19
1825,2024-05-01,Basic,Organic,2024-05-26
1826,2023-03-01,Pro,Paid,2023-03-26
1827,2023-10-01,Basic,Paid,2023-10-07
1828,2024-02-01,Basic,Paid,2024-02-15
1829,2024-06-01,Basic,Organic,2024-06-23
1830,2024-05-01,Enterprise,Paid,2024-05-07
1831,2024-03-01,Basic,Paid,2024-03-26
1832,2024-02-01,Enterprise,Referral,2024-02-02
1833,2024-05-01,Basic,Paid,2024-05-08
1834,2023-05-01,Pro,Referral,2023-05-28
1835,2024-02-01,Basic,Referral,2024-02-03
1836,2023-07-01,Pro,Organic,2023-07-10
1837,2023-06-01,Basic,Paid,2023-06-13
1838,2023-08-01,Basic,Organic,2023-08-08
1839,2023-10-01,Basic,Paid,2023-10-14
1840,2024-02-01,Pro,Organic,2024-02-06
1841,2023-09-01,Basic,Organic,2023-09-26
1842,2023-09-01,Pro,Organic,2023-09-28
1843,2023-02-01,Enterprise,Paid,2023-02-01
1844,2023-02-01,Enterprise,Organic,2023-02-20
1845,2023-10-01,Enterprise,Social,2023-10-14
1846,2023-12-01,Pro,Referral,2023-12-13
1847,2023-05-01,Basic,Paid,2023-05-17
1848,2023-04-01,Pro,Referral,2023-04-25
1849,2024-05-01,Basic,Referral,2024-05-08
1850,2023-04-01,Pro,Paid,2023-04-27
1851,2024-01-01,Pro,Referral,2024-01-14
1852,2023-07-01,Basic,Organic,2023-07-09
1853,2024-03-01,Basic,Referral,2024-03-02
1854,2024-04-01,Pro,Paid,2024-04-04
1855,2023-11-01,Pro,Paid,2023-11-08
1856,2023-09-01,Enterprise,Social,2023-09-12
1857,2024-04-01,Pro,Referral,2024-04-01
1858,2023-02-01,Pro,Paid,2023-02-02
1859,2023-08-01,Basic,Paid,2023-08-21
1860,2023-12-01,Enterprise,Paid,2023-12-18
1861,2023-08-01,Enterprise,Paid,2023-08-13
1862,2023-09-01,Basic,Social,2023-09-25
1863,2023-08-01,Basic,Referral,2023-08-06
1864,2024-03-01,Pro,Referral,2024-03-25
1865,2024-02-01,Pro,Organic,2024-02-03
1866,2024-04-01,Basic,Paid,2024-04-27
1867,2023-11-01,Pro,Referral,2023-11-27
1868,2023-04-01,Pro,Paid,2023-04-17
1869,2023-03-01,Basic,Paid,2023-03-27
1870,2024-06-01,Pro,Paid,2024-06-01
1871,2023-02-01,Pro,Organic,2023-02-15
1872,2023-05-01,Basic,Organic,2023-05-10
1873,2023-11-01,Pro,Organic,2023-11-08
1874,2024-05-01,Pro,Referral,2024-05-21
1875,2023-05-01,Pro,Paid,2023-05-26
1876,2023-11-01,Basic,Referral,2023-11-05
1877,2023-09-01,Basic,Paid,2023-09-11
1878,2023-10-01,Basic,Paid,2023-10-06
1879,2024-01-01,Enterprise,Social,2024-01-29
1880,2023-08-01,Basic,Organic,2023-08-18
1881,2023-08-01,Enterprise,Social,2023-08-07
1882,2023-09-01,Pro,Organic,2023-09-13
1883,2024-02-01,Pro,Organic,2024-02-12
1884,2023-06-01,Enterprise,Organic,2023-06-23
1885,2024-05-01,Basic,Social,2024-05-15
1886,2024-04-01,Basic,Referral,2024-04-07
1887,2023-09-01,Basic,Paid,2023-09-05
1888,2024-02-01,Enterprise,Paid,2024-02-27
1889,2023-10-01,Pro,Organic,2023-10-06
1890,2024-02-01,Pro,Organic,2024-02-09
1891,2023-08-01,Pro,Social,2023-08-12
1892,2024-03-01,Basic,Paid,2024-03-28
1893,2023-11-01,Enterprise,Paid,2023-11-07
1894,2024-01-01,Pro,Referral,2024-01-09
1895,2023-03-01,Basic,Organic,2023-03-11
1896,2023-08-01,Basic,Paid,2023-08-20
1897,2023-02-01,Basic,Paid,2023-02-13
1898,2023-10-01,Enterprise,Paid,2023-10-05
1899,2024-06-01,Basic,Organic,2024-06-06
1900,2024-05-01,Basic,Paid,2024-05-15
1901,2023-05-01,Basic,Referral,2023-05-14
1902,2023-05-01,Basic,Paid,2023-05-05
1903,2024-04-01,Enterprise,Referral,2024-04-24
1904,2023-12-01,Enterprise,Organic,2023-12-29
1905,2023-09-01,Pro,Referral,2023-09-09
1906,2024-05-01,Basic,Referral,2024-05-11
1907,2024-04-01,Pro,Organic,2024-04-28
1908,2024-03-01,Basic,Organic,2024-03-08
1909,2023-06-01,Basic,Organic,2023-06-23
1910,2024-03-01,Basic,Social,2024-03-16
1911,2023-02-01,Basic,Social,2023-02-18
1912,2024-04-01,Basic,Organic,2024-04-24
1913,2023-05-01,Basic,Organic,2023-05-28
1914,2023-10-01,Basic,Organic,2023-10-17
1915,2023-09-01,Pro,Paid,2023-09-07
1916,2023-01-01,Pro,Paid,2023-01-14
1917,2023-03-01,Basic,Paid,2023-03-04
1918,2023-11-01,Basic,Paid,2023-11-22
1919,2023-04-01,Basic,Paid,2023-04-04
1920,2023-11-01,Basic,Organic,2023-11-27
1921,2024-04-01,Basic,Social,2024-04-20
1922,2023-01-01,Basic,Organic,2023-01-20
1923,2024-03-01,Basic,Referral,2024-03-24
1924,2023-05-01,Basic,Organic,2023-05-21
1925,2023-10-01,Basic,Organic,2023-10-03
1926,2024-06-01,Enterprise,Paid,2024-06-13
1927,2023-09-01,Basic,Social,2023-09-28
1928,2024-01-01,Basic,Referral,2024-01-06
1929,2024-01-01,Pro,Organic,2024-01-25
1930,2023-05-01,Basic,Paid,2023-05-14
1931,2023-10-01,Enterprise,Paid,2023-10-12
1932,2023-04-01,Pro,Paid,2023-04-16
1933,2024-03-01,Enterprise,Paid,2024-03-19
1934,2024-02-01,Basic,Paid,2024-02-12
1935,2023-06-01,Basic,Paid,2023-06-02
1936,2024-05-01,Basic,Paid,2024-05-08
1937,2023-05-01,Enterprise,Paid,2023-05-21
1938,2024-05-01,Basic,Paid,2024-05-03
1939,2024-04-01,Basic,Social,2024-04-22
1940,2023-10-01,Pro,Paid,2023-10-10
1941,2023-02-01,Pro,Social,2023-02-17
1942,2023-04-01,Pro,Paid,2023-04-15
1943,2023-09-01,Basic,Paid,2023-09-25
1944,2024-05-01,Basic,Referral,2024-05-15
1945,2023-06-01,Pro,Referral,2023-06-02
1946,2023-03-01,Basic,Referral,2023-03-11
1947,2024-03-01,Pro,Paid,2024-03-26
1948,2023-09-01,Basic,Social,2023-09-26
1949,2023-06-01,Basic,Organic,2023-06-20
1950,2023-09-01,Enterprise,Organic,2023-09-18
1951,2023-01-01,Basic,Organic,2023-01-06
1952,2024-04-01,Basic,Paid,2024-04-22
1953,2024-04-01,Basic,Referral,2024-04-20
1954,2023-12-01,Pro,Social,2023-12-22
1955,2024-01-01,Pro,Organic,2024-01-05
1956,2023-01-01,Basic,Referral,2023-01-23
1957,2023-07-01,Enterprise,Organic,2023-07-21
1958,2023-05-01,Pro,Paid,2023-05-21
1959,2024-06-01,Basic,Paid,2024-06-15
1960,2023-05-01,Basic,Organic,2023-05-06
1961,2023-05-01,Pro,Paid,2023-05-16
1962,2024-04-01,Basic,Paid,2024-04-08
1963,2023-07-01,Basic,Referral,2023-07-13
1964,2023-02-01,Basic,Organic,2023-02-28
1965,2024-02-01,Enterprise,Referral,2024-02-24
1966,2024-06-01,Enterprise,Organic,2024-06-13
1967,2024-04-01,Pro,Referral,2024-04-22
1968,2024-04-01,Basic,Organic,2024-04-01
1969,2024-02-01,Pro,Paid,2024-02-09
1970,2024-02-01,Enterprise,Organic,2024-02-20
1971,2023-12-01,Basic,Paid,2023-12-06
1972,2023-10-01,Pro,Paid,2023-10-15
1973,2023-08-01,Pro,Paid,2023-08-22
1974,2023-11-01,Enterprise,Referral,2023-11-23
1975,2024-03-01,Basic,Organic,2024-03-23
1976,2024-01-01,Enterprise,Referral,2024-01-22
1977,2023-12-01,Pro,Referral,2023-12-28
1978,2023-06-01,Pro,Organic,2023-06-24
1979,2023-03-01,Pro,Organic,2023-03-07
1980,2023-06-01,Pro,Organic,2023-06-14
1981,2024-04-01,Basic,Organic,2024-04-02
1982,2023-01-01,Basic,Organic,2023-01-22
1983,2023-06-01,Basic,Referral,2023-06-17
1984,2023-02-01,Pro,Paid,2023-02-04
1985,2023-08-01,Basic,Organic,2023-08-09
1986,2023-11-01,Pro,Referral,2023-11-25
1987,2024-06-01,Basic,Organic,2024-06-23
1988,2024-05-01,Pro,Organic,2024-05-02
1989,2024-03-01,Pro,Social,2024-03-25
1990,2023-04-01,Enterprise,Referral,2023-04-20
1991,2023-04-01,Pro,Organic,2023-04-04
1992,2023-06-01,Pro,Referral,2023-06-12
1993,2023-06-01,Pro,Referral,2023-06-25
1994,2024-05-01,Basic,Referral,2024-05-05
1995,2023-12-01,Basic,Organic,2023-12-28
1996,2023-07-01,Basic,Paid,2023-07-25
1997,2023-01-01,Basic,Referral,2023-01-11
1998,2023-10-01,Pro,Organic,2023-10-12
1999,2024-02-01,Basic,Paid,2024-02-05
2000,2024-05-01,Basic,Organic,2024-05-26
2001,2024-02-01,Basic,Paid,2024-02-15
2002,2024-05-01,Pro,Paid,2024-05-01
2003,2024-03-01,Basic,Organic,2024-03-26
2004,2024-05-01,Enterprise,Organic,2024-05-11
2005,2024-01-01,Enterprise,Organic,2024-01-02
2006,2024-01-01,Pro,Paid,2024-01-21
2007,2023-05-01,Enterprise,Organic,2023-05-21
2008,2024-05-01,Enterprise,Paid,2024-05-29
2009,2024-06-01,Enterprise,Referral,2024-06-11
2010,2023-12-01,Basic,Organic,2023-12-17
2011,2023-05-01,Pro,Paid,2023-05-07
2012,2024-06-01,Pro,Paid,2024-06-15
2013,2023-12-01,Enterprise,Referral,2023-12-13
2014,2023-07-01,Enterprise,Organic,2023-07-18
2015,2023-11-01,Basic,Referral,2023-11-29
2016,2023-05-01,Pro,Paid,2023-05-07
2017,2023-03-01,Pro,Paid,2023-03-11
2018,2023-06-01,Basic,Referral,2023-06-18
2019,2023-09-01,Basic,Referral,2023-09-24
2020,2024-02-01,Enterprise,Organic,2024-02-02
2021,2023-12-01,Basic,Paid,2023-12-04
2022,2023-02-01,Pro,Social,2023-02-15
2023,2023-10-01,Pro,Organic,2023-10-11
2024,2023-08-01,Pro,Social,2023-08-19
2025,2024-06-01,Pro,Organic,2024-06-10
2026,2023-10-01,Pro,Referral,2023-10-19
2027,2023-05-01,Pro,Paid,2023-05-08
2028,2023-04-01,Basic,Paid,2023-04-27
2029,2023-12-01,Basic,Organic,2023-12-14
2030,2024-02-01,Basic,Organic,2024-02-29
2031,2023-05-01,Basic,Paid,2023-05-12
2032,2024-05-01,Basic,Paid,2024-05-25
2033,2024-01-01,Enterprise,Paid,2024-01-21
2034,2024-02-01,Enterprise,Paid,2024-02-16
2035,2024-02-01,Pro,Organic,2024-02-05
2036,2024-04-01,Pro,Organic,2024-04-23
2037,2024-05-01,Enterprise,Organic,2024-05-07
2038,2024-03-01,Basic,Referral,2024-03-18
2039,2023-12-01,Enterprise,Organic,2023-12-28
2040,2024-02-01,Basic,Paid,2024-02-10
2041,2023-02-01,Pro,Organic,2023-02-10
2042,2023-12-01,Basic,Paid,2023-12-26
2043,2023-05-01,Basic,Paid,2023-05-02
2044,2023-10-01,Enterprise,Organic,2023-10-27
2045,2024-04-01,Basic,Paid,2024-04-03
2046,2023-02-01,Basic,Paid,2023-02-19
2047,2024-03-01,Enterprise,Referral,2024-03-16
2048,2023-05-01,Pro,Paid,2023-05-15
2049,2024-03-01,Pro,Organic,2024-03-24
2050,2023-11-01,Basic,Paid,2023-11-20
2051,2024-02-01,Basic,Social,2024-02-11
2052,2024-06-01,Basic,Paid,2024-06-15
2053,2023-09-01,Pro,Referral,2023-09-23
2054,2023-01-01,Pro,Referral,2023-01-23
2055,2023-10-01,Pro,Organic,2023-10-18
2056,2023-03-01,Basic,Paid,2023-03-19
2057,2023-02-01,Enterprise,Paid,2023-02-25
2058,2024-04-01,Pro,Organic,2024-04-22
2059,2024-06-01,Basic,Organic,2024-06-26
2060,2023-07-01,Basic,Referral,2023-07-29
2061,2024-03-01,Basic,Paid,2024-03-11
2062,2024-01-01,Pro,Paid,2024-01-01
2063,2023-11-01,Basic,Paid,2023-11-28
2064,2024-05-01,Basic,Organic,2024-05-04
2065,2023-04-01,Pro,Organic,2023-04-06
2066,2023-09-01,Pro,Organic,2023-09-14
2067,2023-06-01,Basic,Social,2023-06-06
2068,2023-01-01,Pro,Organic,2023-01-04
2069,2023-11-01,Basic,Referral,2023-11-09
2070,2024-01-01,Enterprise,Referral,2024-01-02
2071,2023-07-01,Basic,Paid,2023-07-08
2072,2024-04-01,Pro,Paid,2024-04-04
2073,2023-09-01,Basic,Paid,2023-09-14
2074,2023-03-01,Basic,Paid,2023-03-08
2075,2023-01-01,Basic,Social,2023-01-22
2076,2023-04-01,Basic,Paid,2023-04-26
2077,2023-05-01,Basic,Paid,2023-05-03
2078,2024-05-01,Basic,Social,2024-05-12
2079,2024-06-01,Enterprise,Referral,2024-06-18
2080,2024-02-01,Enterprise,Paid,2024-02-02
2081,2023-01-01,Pro,Social,2023-01-20
2082,2023-10-01,Pro,Organic,2023-10-02
2083,2024-04-01,Basic,Organic,2024-04-22
2084,2024-01-01,Enterprise,Referral,2024-01-07
2085,2024-05-01,Basic,Organic,2024-05-18
2086,2023-03-01,Basic,Paid,2023-03-04
2087,2023-05-01,Pro,Social,2023-05-29
2088,2024-02-01,Basic,Paid,2024-02-26
2089,2023-11-01,Enterprise,Social,2023-11-21
2090,2023-09-01,Enterprise,Referral,2023-09-09
2091,2023-08-01,Pro,Paid,2023-08-07
2092,2024-03-01,Enterprise,Paid,2024-03-23
2093,2023-05-01,Pro,Organic,2023-05-16
2094,2023-01-01,Enterprise,Paid,2023-01-14
2095,2024-06-01,Enterprise,Referral,2024-06-25
2096,2024-01-01,Pro,Referral,2024-01-21
2097,2023-03-01,Pro,Referral,2023-03-27
2098,2024-03-01,Pro,Paid,2024-03-27
2099,2024-01-01,Pro,Paid,2024-01-06
2100,2023-01-01,Basic,Paid,2023-01-07
2101,2024-03-01,Basic,Referral,2024-03-25
2102,2023-09-01,Pro,Referral,2023-09-07
2103,2023-03-01,Pro,Paid,2023-03-26
2104,2023-08-01,Basic,Paid,2023-08-12
2105,2023-02-01,Basic,Social,2023-02-23
2106,2023-07-01,Basic,Social,2023-07-21
2107,2024-01-01,Basic,Organic,2024-01-17
2108,2024-04-01,Basic,Organic,2024-04-24
2109,2023-06-01,Basic,Organic,2023-06-03
2110,2023-05-01,Basic,Paid,2023-05-08
2111,2024-05-01,Pro,Organic,2024-05-28
2112,2023-01-01,Enterprise,Paid,2023-01-18
2113,2023-09-01,Pro,Referral,2023-09-01
2114,2024-02-01,Pro,Social,2024-02-02
2115,2023-11-01,Basic,Social,2023-11-09
2116,2023-04-01,Pro,Paid,2023-04-12
2117,2024-05-01,Pro,Referral,2024-05-08
2118,2023-02-01,Basic,Paid,2023-02-15
2119,2023-11-01,Basic,Organic,2023-11-03
2120,2023-01-01,Enterprise,Organic,2023-01-23
2121,2024-02-01,Enterprise,Social,2024-02-07
2122,2023-06-01,Basic,Organic,2023-06-21
2123,2023-04-01,Basic,Paid,2023-04-01
2124,2023-11-01,Pro,Organic,2023-11-16
2125,2023-08-01,Enterprise,Referral,2023-08-27
2126,2023-11-01,Pro,Organic,2023-11-03
2127,2024-03-01,Pro,Paid,2024-03-19
2128,2023-04-01,Basic,Organic,2023-04-02
2129,2024-01-01,Basic,Referral,2024-01-03
2130,2023-05-01,Basic,Referral,2023-05-02
2131,2023-10-01,Pro,Paid,2023-10-04
2132,2023-02-01,Pro,Organic,2023-02-13
2133,2024-01-01,Basic,Referral,2024-01-08
2134,2023-01-01,Basic,Paid,2023-01-14
2135,2023-04-01,Basic,Social,2023-04-26
2136,2023-01-01,Basic,Paid,2023-01-07
2137,2023-04-01,Basic,Paid,2023-04-03
2138,2023-07-01,Enterprise,Organic,2023-07-17
2139,2023-09-01,Basic,Paid,2023-09-20
2140,2024-03-01,Basic,Organic,2024-03-02
2141,2023-02-01,Basic,Paid,2023-02-17
2142,2023-12-01,Basic,Referral,2023-12-25
2143,2023-05-01,Basic,Paid,2023-05-11
2144,2023-10-01,Basic,Organic,2023-10-19
2145,2023-05-01,Basic,Paid,2023-05-27
2146,2024-06-01,Enterprise,Paid,2024-06-07
2147,2023-07-01,Pro,Organic,2023-07-03
2148,2023-11-01,Basic,Paid,2023-11-23
2149,2024-03-01,Pro,Paid,2024-03-19
2150,2023-11-01,Pro,Paid,2023-11-06
2151,2023-04-01,Basic,Referral,2023-04-02
2152,2024-04-01,Basic,Organic,2024-04-08
2153,2023-08-01,Basic,Organic,2023-08-16
2154,2023-11-01,Pro,Paid,2023-11-13
2155,2023-06-01,Pro,Organic,2023-06-01
2156,2023-03-01,Basic,Paid,2023-03-05
2157,2023-10-01,Basic,Paid,2023-10-25
2158,2023-12-01,Basic,Organic,2023-12-07
2159,2023-10-01,Basic,Referral,2023-10-24
2160,2023-06-01,Basic,Paid,2023-06-06
2161,2023-07-01,Basic,Referral,2023-07-04
2162,2023-01-01,Pro,Organic,2023-01-21
2163,2023-04-01,Basic,Organic,2023-04-15
2164,2023-08-01,Basic,Paid,2023-08-06
2165,2024-05-01,Enterprise,Social,2024-05-29
2166,2024-02-01,Enterprise,Organic,2024-02-05
2167,2023-05-01,Pro,Organic,2023-05-13
2168,2023-12-01,Basic,Paid,2023-12-21
2169,2023-08-01,Enterprise,Referral,2023-08-19
2170,2023-07-01,Enterprise,Organic,2023-07-05
2171,2023-11-01,Basic,Paid,2023-11-09
2172,2023-05-01,Enterprise,Social,2023-05-29
2173,2024-04-01,Basic,Organic,2024-04-16
2174,2023-03-01,Basic,Paid,2023-03-29
2175,2024-05-01,Basic,Paid,2024-05-06
2176,2023-11-01,Pro,Paid,2023-11-16
2177,2024-04-01,Basic,Paid,2024-04-21
2178,2023-02-01,Basic,Referral,2023-02-15
2179,2023-08-01,Basic,Paid,2023-08-29
2180,2024-01-01,Pro,Social,2024-01-12
2181,2023-09-01,Pro,Organic,2023-09-03
2182,2023-10-01,Basic,Paid,2023-10-19
2183,2023-02-01,Basic,Paid,2023-02-14
2184,2024-03-01,Basic,Paid,2024-03-26
2185,2024-04-01,Basic,Paid,2024-04-06
2186,2024-03-01,Basic,Paid,2024-03-12
2187,2023-03-01,Basic,Paid,2023-03-18
2188,2023-03-01,Pro,Social,2023-03-04
2189,2023-04-01,Basic,Organic,2023-04-07
2190,2023-11-01,Basic,Paid,2023-11-10
2191,2023-09-01,Basic,Paid,2023-09-05
2192,2024-06-01,Enterprise,Organic,2024-06-10
2193,2023-10-01,Pro,Referral,2023-10-13
2194,2024-01-01,Pro,Referral,2024-01-01
2195,2024-04-01,Pro,Social,2024-04-05
2196,2024-01-01,Basic,Referral,2024-01-07
2197,2024-04-01,Basic,Paid,2024-04-18
2198,2024-03-01,Pro,Paid,2024-03-26
2199,2023-03-01,Basic,Organic,2023-03-25
2200,2024-02-01,Basic,Paid,2024-02-18
2201,2023-01-01,Basic,Paid,2023-01-05
2202,2023-10-01,Enterprise,Organic,2023-10-26
2203,2023-12-01,Basic,Paid,2023-12-22
2204,2024-01-01,Pro,Paid,2024-01-10
2205,2023-11-01,Pro,Paid,2023-11-02
2206,2023-05-01,Basic,Social,2023-05-11
2207,2024-01-01,Enterprise,Organic,2024-01-13
2208,2023-03-01,Pro,Organic,2023-03-04
2209,2023-11-01,Pro,Paid,2023-11-29
2210,2023-10-01,Basic,Organic,2023-10-18
2211,2023-06-01,Basic,Paid,2023-06-16
2212,2023-01-01,Basic,Organic,2023-01-13
2213,2023-10-01,Basic,Organic,2023-10-17
2214,2023-03-01,Basic,Paid,2023-03-01
2215,2023-06-01,Basic,Social,2023-06-13
2216,2023-06-01,Enterprise,Organic,2023-06-14
2217,2024-04-01,Pro,Paid,2024-04-29
2218,2023-07-01,Basic,Organic,2023-07-14
2219,2024-04-01,Basic,Paid,2024-04-10
2220,2023-07-01,Pro,Paid,2023-07-09
2221,2023-07-01,Basic,Organic,2023-07-03
2222,2024-01-01,Pro,Organic,2024-01-11
2223,2024-04-01,Basic,Paid,2024-04-24
2224,2023-03-01,Basic,Referral,2023-03-15
2225,2023-12-01,Pro,Referral,2023-12-10
2226,2024-01-01,Pro,Referral,2024-01-06
2227,2024-02-01,Basic,Referral,2024-02-24
2228,2024-02-01,Basic,Social,2024-02-06
2229,2023-04-01,Basic,Social,2023-04-08
2230,2023-06-01,Basic,Paid,2023-06-10
2231,2023-03-01,Pro,Referral,2023-03-07
2232,2024-04-01,Basic,Referral,2024-04-04
2233,2023-12-01,Basic,Organic,2023-12-25
2234,2023-11-01,Basic,Organic,2023-11-07
2235,2024-05-01,Basic,Organic,2024-05-21
2236,2024-03-01,Basic,Referral,2024-03-28
2237,2023-07-01,Basic,Organic,2023-07-04
2238,2023-05-01,Basic,Referral,2023-05-16
2239,2024-03-01,Basic,Paid,2024-03-08
2240,2024-03-01,Basic,Referral,2024-03-27
2241,2023-06-01,Basic,Organic,2023-06-04
2242,2023-06-01,Basic,Paid,2023-06-13
2243,2023-06-01,Basic,Referral,2023-06-22
2244,2023-09-01,Basic,Paid,2023-09-07
2245,2023-02-01,Enterprise,Paid,2023-02-15
2246,2023-02-01,Pro,Referral,2023-02-21
2247,2023-04-01,Basic,Paid,2023-04-02
2248,2023-01-01,Basic,Paid,2023-01-07
2249,2023-08-01,Basic,Organic,2023-08-03
2250,2023-01-01,Basic,Social,2023-01-11
2251,2023-07-01,Pro,Organic,2023-07-29
2252,2023-04-01,Pro,Referral,2023-04-06
2253,2023-06-01,Basic,Paid,2023-06-27
2254,2023-11-01,Basic,Paid,2023-11-20
2255,2023-07-01,Enterprise,Paid,2023-07-14
2256,2023-04-01,Basic,Organic,2023-04-11
2257,2023-06-01,Basic,Paid,2023-06-01
2258,2024-01-01,Basic,Organic,2024-01-22
2259,2023-09-01,Pro,Paid,2023-09-03
2260,2023-07-01,Basic,Referral,2023-07-16
2261,2023-04-01,Pro,Referral,2023-04-28
2262,2023-06-01,Basic,Organic,2023-06-11
2263,2024-01-01,Pro,Social,2024-01-23
2264,2023-05-01,Basic,Paid,2023-05-29
2265,2023-11-01,Enterprise,Paid,2023-11-03
2266,2023-11-01,Basic,Social,2023-11-15
2267,2024-01-01,Pro,Referral,2024-01-17
2268,2023-01-01,Basic,Paid,2023-01-29
2269,2023-04-01,Basic,Referral,2023-04-25
2270,2023-08-01,Pro,Organic,2023-08-12
2271,2024-04-01,Basic,Organic,2024-04-07
2272,2023-02-01,Basic,Referral,2023-02-15
2273,2023-11-01,Basic,Paid,2023-11-26
2274,2023-02-01,Pro,Social,2023-02-21
2275,2023-10-01,Pro,Organic,2023-10-24
2276,2023-11-01,Basic,Organic,2023-11-02
2277,2023-08-01,Pro,Paid,2023-08-08
2278,2024-01-01,Pro,Organic,2024-01-21
2279,2023-01-01,Basic,Paid,2023-01-07
2280,2023-02-01,Pro,Organic,2023-02-07
2281,2023-05-01,Basic,Paid,2023-05-27
2282,2023-07-01,Basic,Organic,2023-07-24
2283,2024-03-01,Basic,Referral,2024-03-08
2284,2024-02-01,Basic,Organic,2024-02-10
2285,2024-03-01,Enterprise,Organic,2024-03-28
2286,2024-04-01,Basic,Social,2024-04-13
2287,2024-01-01,Basic,Paid,2024-01-17
2288,2024-02-01,Pro,Referral,2024-02-26
2289,2024-04-01,Basic,Paid,2024-04-28
2290,2023-03-01,Pro,Social,2023-03-20
2291,2024-06-01,Basic,Referral,2024-06-09
2292,2024-01-01,Basic,Paid,2024-01-13
2293,2024-06-01,Pro,Organic,2024-06-05
2294,2024-04-01,Basic,Social,2024-04-01
2295,2023-01-01,Enterprise,Referral,2023-01-12
2296,2024-04-01,Basic,Paid,2024-04-13
2297,2023-12-01,Basic,Paid,2023-12-19
2298,2023-03-01,Basic,Organic,2023-03-04
2299,2024-01-01,Enterprise,Organic,2024-01-25
2300,2024-02-01,Enterprise,Referral,2024-02-25
2301,2023-12-01,Pro,Paid,2023-12-23
2302,2023-12-01,Pro,Paid,2023-12-14
2303,2023-08-01,Basic,Organic,2023-08-27
2304,2023-12-01,Pro,Paid,2023-12-23
2305,2023-05-01,Basic,Paid,2023-05-22
2306,2023-05-01,Basic,Paid,2023-05-22
2307,2023-06-01,Basic,Referral,2023-06-21
2308,2024-01-01,Basic,Paid,2024-01-29
2309,2023-03-01,Pro,Organic,2023-03-14
2310,2023-06-01,Pro,Organic,2023-06-10
2311,2024-05-01,Enterprise,Paid,2024-05-13
2312,2023-10-01,Pro,Referral,2023-10-24
2313,2023-03-01,Basic,Paid,2023-03-26
2314,2023-12-01,Pro,Organic,2023-12-07
2315,2024-01-01,Pro,Organic,2024-01-06
2316,2024-04-01,Basic,Organic,2024-04-23
2317,2024-02-01,Pro,Paid,2024-02-24
2318,2024-02-01,Basic,Paid,2024-02-23
2319,2023-05-01,Basic,Organic,2023-05-04
2320,2024-03-01,Pro,Organic,2024-03-07
2321,2023-02-01,Pro,Referral,2023-02-07
2322,2023-09-01,Enterprise,Referral,2023-09-15
2323,2023-04-01,Enterprise,Organic,2023-04-10
2324,2023-03-01,Basic,Organic,2023-03-11
2325,2023-01-01,Pro,Paid,2023-01-22
2326,2023-04-01,Basic,Organic,2023-04-01
2327,2023-02-01,Basic,Paid,2023-02-01
2328,2024-01-01,Pro,Social,2024-01-25
2329,2023-09-01,Enterprise,Paid,2023-09-11
2330,2024-02-01,Basic,Paid,2024-02-11
2331,2023-11-01,Pro,Social,2023-11-22
2332,2024-01-01,Basic,Organic,2024-01-12
2333,2023-11-01,Pro,Organic,2023-11-28
2334,2024-01-01,Pro,Referral,2024-01-05
2335,2023-01-01,Pro,Referral,2023-01-09
2336,2023-08-01,Basic,Paid,2023-08-22
2337,2024-04-01,Pro,Paid,2024-04-01
2338,2023-11-01,Basic,Paid,2023-11-02
2339,2023-11-01,Pro,Organic,2023-11-16
2340,2024-01-01,Pro,Referral,2024-01-12
2341,2024-02-01,Enterprise,Social,2024-02-16
2342,2023-04-01,Pro,Organic,2023-04-07
2343,2023-05-01,Enterprise,Referral,2023-05-26
2344,2024-05-01,Basic,Paid,2024-05-03
2345,2023-10-01,Pro,Social,2023-10-28
2346,2024-03-01,Basic,Paid,2024-03-04
